DEPARTMENT_NUMBER,FAMILY_NUMBER,FAMILY_NAME,CLASS_NUMBER,CLASS_NAME,SUB_CLASS_NUMBER,SUB_CLASS_NAME,VALID
001,001,BOOTS,001,BOOTS,003,RAINBOOTS,1
001,001,BOOTS,001,BOOTS,004,ANKLE BOOTS,1
001,001,BOOTS,001,BOOTS,005,CALF BOOTS,1
001,001,BOOTS,001,BOOTS,006,LONG BOOTS,1
001,001,BOOTS,001,BOOTS,007,SHOOTIES,1
001,001,BOOTS,001,BOOTS,,,1
001,002,SANDALS|THONGS,002,SANDALS,001,SANDALS,1
001,002,SANDALS|THONGS,002,SANDALS,002,SLIDES,1
001,002,SANDALS|THONGS,002,SANDALS,003,THONGS,1
001,002,SANDALS|THONGS,002,SANDALS,,,1
001,002,SANDALS|THONGS,004,BEACH,001,SANDALS,1
001,002,SANDALS|THONGS,004,BEACH,002,SLIDES,1
001,002,SANDALS|THONGS,004,BEACH,003,THONGS,1
001,002,SANDALS|THONGS,004,BEACH,,,1
001,003,SNEAKERS,001,SNEAKERS,004,CANVAS,1
001,003,SNEAKERS,001,SNEAKERS,005,SNEAKERS,1
001,003,SNEAKERS,001,SNEAKERS,,,1
001,004,FLATS,001,FLATS,006,MULES,1
001,004,FLATS,001,FLATS,007,ESPRADRILLE,1
001,004,FLATS,001,FLATS,008,SCHOOL SHOES,1
001,004,FLATS,001,FLATS,009,BALLET,1
001,004,FLATS,001,FLATS,010,SHOES,1
001,004,FLATS,001,FLATS,,,1
001,005,HEELS,001,HEELS,006,COURTS,1
001,005,HEELS,001,HEELS,007,CASUAL,1
001,005,HEELS,001,HEELS,008,DRESS,1
001,005,HEELS,001,HEELS,,,1
001,006,SLIPPERS,001,SLIPPERS,001,SLIPPERS|MOCASSINS,1
001,006,SLIPPERS,001,SLIPPERS,002,SCUFFS,1
001,006,SLIPPERS,001,SLIPPERS,003,BOOTS,1
001,006,SLIPPERS,001,SLIPPERS,004,MOCASSINS,1
001,006,SLIPPERS,001,SLIPPERS,,,1
001,,,,,,,0
002,002,KNITWEAR,001,KNITWEAR,001,VEST,1
002,002,KNITWEAR,001,KNITWEAR,002,S|S JUMPER,1
002,002,KNITWEAR,001,KNITWEAR,003,L|S JUMPER,1
002,002,KNITWEAR,001,KNITWEAR,004,S|S CARDIGAN,1
002,002,KNITWEAR,001,KNITWEAR,005,L|S CARDIGAN,1
002,002,KNITWEAR,001,KNITWEAR,006,S|S TUNIC,1
002,002,KNITWEAR,001,KNITWEAR,007,L|S TUNIC,1
002,002,KNITWEAR,001,KNITWEAR,,,1
002,003,SWIMWEAR,001,SWIMWEAR,001,ONE PIECE,1
002,003,SWIMWEAR,001,SWIMWEAR,002,SETS,1
002,003,SWIMWEAR,001,SWIMWEAR,003,SEPARATES TOPS,1
002,003,SWIMWEAR,001,SWIMWEAR,004,SEPARATES BOTTOMS,1
002,003,SWIMWEAR,001,SWIMWEAR,005,BOARDSHORTS,1
002,003,SWIMWEAR,001,SWIMWEAR,006,COVERUPS,1
002,003,SWIMWEAR,001,SWIMWEAR,,,1
002,004,JACKETS|COATS,001,JACKETS|COATS,001,JACKETS,1
002,004,JACKETS|COATS,001,JACKETS|COATS,002,COATS,1
002,004,JACKETS|COATS,001,JACKETS|COATS,003,VESTS,1
002,004,JACKETS|COATS,001,JACKETS|COATS,,,1
002,,,,,,,0
003,,,,,,,0
004,001,KNIT TOPS,001,LONG SLEEVE,001,BASIC,1
004,001,KNIT TOPS,001,LONG SLEEVE,002,FASHION,1
004,001,KNIT TOPS,001,LONG SLEEVE,003,LICENSED,1
004,001,KNIT TOPS,001,LONG SLEEVE,,,1
004,001,KNIT TOPS,002,SHORT SLEEVE,001,BASIC,1
004,001,KNIT TOPS,002,SHORT SLEEVE,002,FASHION,1
004,001,KNIT TOPS,002,SHORT SLEEVE,003,LICENSED,1
004,001,KNIT TOPS,002,SHORT SLEEVE,,,1
004,001,KNIT TOPS,003,SLEEVELESS,001,BASIC,1
004,001,KNIT TOPS,003,SLEEVELESS,002,FASHION,1
004,001,KNIT TOPS,003,SLEEVELESS,003,LICENSE,1
004,001,KNIT TOPS,003,SLEEVELESS,,,1
004,,,,,,,0
005,001,JEANS,001,JEANS,001,F|L DENIM,1
005,001,JEANS,001,JEANS,002,CROP DENIM,1
005,001,JEANS,001,JEANS,,,1
005,002,PANTS,001,WORK PANTS,001,F|L,1
005,002,PANTS,001,WORK PANTS,002,CROP,1
005,002,PANTS,001,WORK PANTS,,,1
005,002,PANTS,002,CASUAL PANTS,001,F|L,1
005,002,PANTS,002,CASUAL PANTS,002,CROP,1
005,002,PANTS,002,CASUAL PANTS,,,1
005,003,SKIRTS,001,SKIRTS,001,LONG,1
005,003,SKIRTS,001,SKIRTS,002,MID,1
005,003,SKIRTS,001,SKIRTS,003,SHORT,1
005,003,SKIRTS,001,SKIRTS,,,1
005,004,SHORTS,001,SHORTS,001,LONG,1
005,004,SHORTS,001,SHORTS,002,SHORT,1
005,004,SHORTS,001,SHORTS,,,1
005,005,LEGGINGS,001,LEGGINGS,001,CROP LEGGINGS,1
005,005,LEGGINGS,001,LEGGINGS,002,F|L LEGGINGS,1
005,005,LEGGINGS,001,LEGGINGS,,,1
005,,,,,,,0
006,001,TOPS,001,S|SLEEVE & S|LESS,001,KNIT TOPS,1
006,001,TOPS,001,S|SLEEVE & S|LESS,002,WOVEN TOPS,1
006,001,TOPS,001,S|SLEEVE & S|LESS,,,1
006,001,TOPS,002,LONG SLEEVE,001,KNIT TOPS,1
006,001,TOPS,002,LONG SLEEVE,002,WOVEN TOPS,1
006,001,TOPS,002,LONG SLEEVE,,,1
006,002,SEASONAL TOPS,001,SWEATS,001,HOODIES,1
006,002,SEASONAL TOPS,001,SWEATS,002,CREW,1
006,002,SEASONAL TOPS,001,SWEATS,,,1
006,002,SEASONAL TOPS,002,KNITWEAR|JACKETS,001,KNITWEAR,1
006,002,SEASONAL TOPS,002,KNITWEAR|JACKETS,002,JACKETS,1
006,002,SEASONAL TOPS,002,KNITWEAR|JACKETS,,,1
006,003,BOTTOMS,001,JEANS|PANTS,001,JEANS,1
006,003,BOTTOMS,001,JEANS|PANTS,002,PANTS,1
006,003,BOTTOMS,001,JEANS|PANTS,,,1
006,003,BOTTOMS,002,SKIRTS|SHORTS,001,SKIRTS,1
006,003,BOTTOMS,002,SKIRTS|SHORTS,002,SHORTS,1
006,003,BOTTOMS,002,SKIRTS|SHORTS,,,1
006,003,BOTTOMS,003,LEGGINGS|TRACKPANT,001,LEGGINGS,1
006,003,BOTTOMS,003,LEGGINGS|TRACKPANT,002,TRACKPANTS,1
006,003,BOTTOMS,003,LEGGINGS|TRACKPANT,,,1
006,004,OTHER,001,DRESSES & PLAYSUIT,001,DRESSES,1
006,004,OTHER,001,DRESSES & PLAYSUIT,002,PLAYSUIT,1
006,004,OTHER,001,DRESSES & PLAYSUIT,,,1
006,005,SWIMWEAR,001,SWIMWEAR,001,1 PIECE SWIM,1
006,005,SWIMWEAR,001,SWIMWEAR,002,SWIM SETS,1
006,005,SWIMWEAR,001,SWIMWEAR,003,RASH VESTS,1
006,005,SWIMWEAR,001,SWIMWEAR,004,BOARDSHORTS,1
006,005,SWIMWEAR,001,SWIMWEAR,,,1
006,006,SETS,001,SETS,001,SETS,1
006,006,SETS,001,SETS,,,1
006,,,,,,,0
007,001,TOPS,001,TOPS,001,SLEEVELESS,1
007,001,TOPS,001,TOPS,002,SHORT SLEEVE,1
007,001,TOPS,001,TOPS,003,LONG SLEEVE,1
007,001,TOPS,001,TOPS,,,1
007,002,BOTTOMS,001,BOTTOMS,001,SKIRTS,1
007,002,BOTTOMS,001,BOTTOMS,002,PANTS,1
007,002,BOTTOMS,001,BOTTOMS,003,SHORTS,1
007,002,BOTTOMS,001,BOTTOMS,004,LEGGINGS,1
007,002,BOTTOMS,001,BOTTOMS,005,DENIM,1
007,002,BOTTOMS,001,BOTTOMS,,,1
007,003,OTHER,001,DRESSES,001,SLEEVELESS,1
007,003,OTHER,001,DRESSES,002,SHORT SLEEVE,1
007,003,OTHER,001,DRESSES,003,LONG SLEEVE,1
007,003,OTHER,001,DRESSES,,,1
007,,,,,,,0
008,001,TOPS,001,S|SLEEVE & S|LESS,001,KNIT TOPS,1
008,001,TOPS,001,S|SLEEVE & S|LESS,002,WOVEN TOPS,1
008,001,TOPS,001,S|SLEEVE & S|LESS,,,1
008,001,TOPS,002,LONG SLEEVE,001,KNIT TOPS,1
008,001,TOPS,002,LONG SLEEVE,002,WOVEN TOPS,1
008,001,TOPS,002,LONG SLEEVE,,,1
008,002,SEASONAL TOPS,001,SWEATS,001,HOODIES,1
008,002,SEASONAL TOPS,001,SWEATS,002,CREW,1
008,002,SEASONAL TOPS,001,SWEATS,,,1
008,002,SEASONAL TOPS,002,KNITWEAR|JACKETS,001,KNITWEAR,1
008,002,SEASONAL TOPS,002,KNITWEAR|JACKETS,002,JACKETS,1
008,002,SEASONAL TOPS,002,KNITWEAR|JACKETS,,,1
008,003,BOTTOMS,001,JEANS|PANTS,001,JEANS,1
008,003,BOTTOMS,001,JEANS|PANTS,002,PANTS,1
008,003,BOTTOMS,001,JEANS|PANTS,,,1
008,003,BOTTOMS,002,SKIRTS|SHORTS,001,SKIRTS,1
008,003,BOTTOMS,002,SKIRTS|SHORTS,002,SHORTS,1
008,003,BOTTOMS,002,SKIRTS|SHORTS,,,1
008,003,BOTTOMS,003,LEGGINGS|TRACKPANT,001,LEGGINGS,1
008,003,BOTTOMS,003,LEGGINGS|TRACKPANT,002,TRACKPANTS,1
008,003,BOTTOMS,003,LEGGINGS|TRACKPANT,,,1
008,004,OTHER,001,DRESSES|PLAYSUITS,001,DRESSES,1
008,004,OTHER,001,DRESSES|PLAYSUITS,002,PLAYSUITS,1
008,004,OTHER,001,DRESSES|PLAYSUITS,,,1
008,005,SWIMWEAR,001,SWIMWEAR,001,1 PIECE SWIM,1
008,005,SWIMWEAR,001,SWIMWEAR,002,SWIM SETS,1
008,005,SWIMWEAR,001,SWIMWEAR,003,RASH VESTS,1
008,005,SWIMWEAR,001,SWIMWEAR,004,BOARDSHORTS,1
008,005,SWIMWEAR,001,SWIMWEAR,,,1
008,006,SETS,001,SETS,001,SETS,1
008,006,SETS,001,SETS,,,1
008,,,,,,,0
009,001,BOOTS,001,INDUSTRIAL BOOTS,001,LACE UP.,1
009,001,BOOTS,001,INDUSTRIAL BOOTS,002,SLIP ON.,1
009,001,BOOTS,001,INDUSTRIAL BOOTS,003,INDUSTRIAL BOOTS,1
009,001,BOOTS,001,INDUSTRIAL BOOTS,004,INDUSTRIAL SNEAKER,1
009,001,BOOTS,001,INDUSTRIAL BOOTS,,,1
009,001,BOOTS,002,BOOTS,001,LACE UP.,1
009,001,BOOTS,002,BOOTS,002,SLIP ON.,1
009,001,BOOTS,002,BOOTS,003,HI TOP BOOTS,1
009,001,BOOTS,002,BOOTS,004,BOOTS,1
009,001,BOOTS,002,BOOTS,,,1
009,002,SANDALS|THONGS,001,SANDALS|THONGS,001,THONGS,1
009,002,SANDALS|THONGS,001,SANDALS|THONGS,002,SANDALS,1
009,002,SANDALS|THONGS,001,SANDALS|THONGS,003,SLIDE,1
009,002,SANDALS|THONGS,001,SANDALS|THONGS,004,OTHER,1
009,002,SANDALS|THONGS,001,SANDALS|THONGS,,,1
009,004,SHOES,001,CASUAL SHOES,001,LACE UP.,1
009,004,SHOES,001,CASUAL SHOES,002,SLIP ON.,1
009,004,SHOES,001,CASUAL SHOES,003,SNEAKERS,1
009,004,SHOES,001,CASUAL SHOES,004,CASUAL DRESS,1
009,004,SHOES,001,CASUAL SHOES,005,CANVAS,1
009,004,SHOES,001,CASUAL SHOES,,,1
009,004,SHOES,002,DRESS SHOES,001,LACE UP.,1
009,004,SHOES,002,DRESS SHOES,002,SLIP ON.,1
009,004,SHOES,002,DRESS SHOES,003,FORMAL DRESS,1
009,004,SHOES,002,DRESS SHOES,004,SMART CASUAL DRESS,1
009,004,SHOES,002,DRESS SHOES,,,1
009,005,SLIPPERS,001,SLIPPERS,001,SLIPPERS,1
009,005,SLIPPERS,001,SLIPPERS,002,SCUFFS,1
009,005,SLIPPERS,001,SLIPPERS,003,BOOTS,1
009,005,SLIPPERS,001,SLIPPERS,,,1
009,,,,,,,0
010,005,SEPERATES,001,TOPS,001,SLEEVELESS,1
010,005,SEPERATES,001,TOPS,002,SHORT SLEEVE,1
010,005,SEPERATES,001,TOPS,003,3|4 SLEEVE,1
010,005,SEPERATES,001,TOPS,004,LONG SLEEVE,1
010,005,SEPERATES,001,TOPS,,,1
010,005,SEPERATES,002,SHORTS,001,SHORTS,1
010,005,SEPERATES,002,SHORTS,,,1
010,005,SEPERATES,003,PANTS,001,3|4 LENGTH,1
010,005,SEPERATES,003,PANTS,002,FULL LENGTH,1
010,005,SEPERATES,003,PANTS,,,1
010,006,NIGHTS,001,NIGHTS,001,SLEEVELESS,1
010,006,NIGHTS,001,NIGHTS,002,SHORT SLEEVE,1
010,006,NIGHTS,001,NIGHTS,003,LONG SLEEVE,1
010,006,NIGHTS,001,NIGHTS,,,1
010,007,PYJAMAS,001,PYJAMAS,001,SHORT,1
010,007,PYJAMAS,001,PYJAMAS,002,LONG,1
010,007,PYJAMAS,001,PYJAMAS,,,1
010,008,GOWNS,001,GOWNS,001,SHORT,1
010,008,GOWNS,001,GOWNS,002,LONG,1
010,008,GOWNS,001,GOWNS,,,1
010,,,,,,,0
011,001,BRIEFS,001,BIKINI,001,MULTI,1
011,001,BRIEFS,001,BIKINI,002,SINGLE,1
011,001,BRIEFS,001,BIKINI,,,1
011,001,BRIEFS,002,BOYLEG,001,MULTI,1
011,001,BRIEFS,002,BOYLEG,002,SINGLE,1
011,001,BRIEFS,002,BOYLEG,,,1
011,001,BRIEFS,003,FULL BRIEF,001,MULTI,1
011,001,BRIEFS,003,FULL BRIEF,002,SINGLE,1
011,001,BRIEFS,003,FULL BRIEF,,,1
011,001,BRIEFS,004,G STRING,001,MULTI,1
011,001,BRIEFS,004,G STRING,002,SINGLE,1
011,001,BRIEFS,004,G STRING,,,1
011,001,BRIEFS,005,HI-CUT,001,MULTI,1
011,001,BRIEFS,005,HI-CUT,002,SINGLE,1
011,001,BRIEFS,005,HI-CUT,,,1
011,002,FUNCTIONAL,001,SHAPEWEAR,001,MULTI,1
011,002,FUNCTIONAL,001,SHAPEWEAR,002,SINGLE,1
011,002,FUNCTIONAL,001,SHAPEWEAR,,,1
011,002,FUNCTIONAL,002,ACCESSORIES,,,1
011,002,FUNCTIONAL,003,THERMALS,001,SEPARATES,1
011,002,FUNCTIONAL,003,THERMALS,002,PYJAMAS,1
011,002,FUNCTIONAL,003,THERMALS,,,1
011,,,,,,,0
012,001,BRAS,001,WIRE,001,T SHIRT,1
012,001,BRAS,001,WIRE,002,PUSH UP,1
012,001,BRAS,001,WIRE,003,SOFT CUP,1
012,001,BRAS,001,WIRE,004,STRAPLESS,1
012,001,BRAS,001,WIRE,005,PLUNGE,1
012,001,BRAS,001,WIRE,006,BALCONETTE,1
012,001,BRAS,001,WIRE,,,1
012,001,BRAS,002,WIREFREE,001,T SHIRT,1
012,001,BRAS,002,WIREFREE,002,FIRST BRA,1
012,001,BRAS,002,WIREFREE,003,POST SURGERY,1
012,001,BRAS,002,WIREFREE,004,PUSH UP,1
012,001,BRAS,002,WIREFREE,005,PLUNGE,1
012,001,BRAS,002,WIREFREE,006,SOFT CUP,1
012,001,BRAS,002,WIREFREE,007,BANDEAU,1
012,001,BRAS,002,WIREFREE,008,BRALETTE,1
012,001,BRAS,002,WIREFREE,009,CROP,1
012,001,BRAS,002,WIREFREE,,,1
012,001,BRAS,003,ACTIVE,001,BRA,1
012,001,BRAS,003,ACTIVE,002,CROP,1
012,001,BRAS,003,ACTIVE,,,1
012,001,BRAS,004,MATERNITY,001,BRA,1
012,001,BRAS,004,MATERNITY,002,CAMI,1
012,001,BRAS,004,MATERNITY,003,BRIEF,1
012,001,BRAS,004,MATERNITY,004,SOFT CUP,1
012,001,BRAS,004,MATERNITY,005,T SHIRT,1
012,001,BRAS,004,MATERNITY,,,1
012,001,BRAS,005,ACCESSORIES,001,ACCESSORIES,1
012,001,BRAS,005,ACCESSORIES,,,1
012,001,BRAS,006,FULL FIGURE,001,EVERYDAY BRA,1
012,001,BRAS,006,FULL FIGURE,002,TREND BRA,1
012,001,BRAS,006,FULL FIGURE,003,ACTIVE BRA,1
012,001,BRAS,006,FULL FIGURE,004,STRAPLESS BRA,1
012,001,BRAS,006,FULL FIGURE,005,BRIEFS,1
012,001,BRAS,006,FULL FIGURE,006,SOFT CUP,1
012,001,BRAS,006,FULL FIGURE,,,1
012,002,CO-ORD,001,SETS,,,1
012,002,CO-ORD,002,BRAS,001,WIRE,1
012,002,CO-ORD,002,BRAS,002,WIREFREE,1
012,002,CO-ORD,002,BRAS,,,1
012,002,CO-ORD,003,BRIEF,001,BOYLEG,1
012,002,CO-ORD,003,BRIEF,002,BIKINI,1
012,002,CO-ORD,003,BRIEF,003,CHEEKY,1
012,002,CO-ORD,003,BRIEF,004,MIDI,1
012,002,CO-ORD,003,BRIEF,005,SHORTIE,1
012,002,CO-ORD,003,BRIEF,006,HI-CUT,1
012,002,CO-ORD,003,BRIEF,007,G STRING,1
012,002,CO-ORD,003,BRIEF,,,1
012,,,,,,,0
013,001,HOSIERY,001,PANTYHOSE,001,PANTYHOSE,1
013,001,HOSIERY,001,PANTYHOSE,002,SUPPORT AND SHAPIN,1
013,001,HOSIERY,001,PANTYHOSE,003,STAY UPS|STOCKINGS,1
013,001,HOSIERY,001,PANTYHOSE,,,1
013,001,HOSIERY,002,TIGHTS,001,TIGHTS,1
013,001,HOSIERY,002,TIGHTS,002,FOOTLESS TIGHTS,1
013,001,HOSIERY,002,TIGHTS,,,1
013,001,HOSIERY,003,BELOW THE KNEE,001,ANKLETS,1
013,001,HOSIERY,003,BELOW THE KNEE,002,KNEE HI,1
013,001,HOSIERY,003,BELOW THE KNEE,003,FOOTLET,1
013,001,HOSIERY,003,BELOW THE KNEE,,,1
013,002,SOCKS,001,ACTIVE SOCKS,001,ANKLETS,1
013,002,SOCKS,001,ACTIVE SOCKS,002,CREW,1
013,002,SOCKS,001,ACTIVE SOCKS,003,KNEE HI,1
013,002,SOCKS,001,ACTIVE SOCKS,004,NO SHOW,1
013,002,SOCKS,001,ACTIVE SOCKS,,,1
013,002,SOCKS,002,CASUAL SOCKS,001,ANKLETS,1
013,002,SOCKS,002,CASUAL SOCKS,002,CREW,1
013,002,SOCKS,002,CASUAL SOCKS,003,KNEE HI,1
013,002,SOCKS,002,CASUAL SOCKS,004,NO SHOW,1
013,002,SOCKS,002,CASUAL SOCKS,,,1
013,002,SOCKS,003,HOME SOCKS,001,ANKLETS,1
013,002,SOCKS,003,HOME SOCKS,002,CREW,1
013,002,SOCKS,003,HOME SOCKS,003,FOOTLETS,1
013,002,SOCKS,003,HOME SOCKS,,,1
013,,,,,,,0
014,,,,,,,0
015,001,LAUNDRY & CLEANING,002,IRONING,001,IRONING BOARDS,1
015,001,LAUNDRY & CLEANING,002,IRONING,002,COVERS,1
015,001,LAUNDRY & CLEANING,002,IRONING,,,1
015,001,LAUNDRY & CLEANING,003,AIRERS,001,NON WINGED AIRERS,1
015,001,LAUNDRY & CLEANING,003,AIRERS,002,WINGED AIRERS,1
015,001,LAUNDRY & CLEANING,003,AIRERS,003,X,1
015,001,LAUNDRY & CLEANING,003,AIRERS,004,X,1
015,001,LAUNDRY & CLEANING,003,AIRERS,,,1
015,001,LAUNDRY & CLEANING,004,LAUNDRY ACCESSORY,001,PEGS & OTHERS,1
015,001,LAUNDRY & CLEANING,004,LAUNDRY ACCESSORY,002,X,1
015,001,LAUNDRY & CLEANING,004,LAUNDRY ACCESSORY,003,X,1
015,001,LAUNDRY & CLEANING,004,LAUNDRY ACCESSORY,004,LAUNDRY CONTAINERS,1
015,001,LAUNDRY & CLEANING,004,LAUNDRY ACCESSORY,005,HAMPERS,1
015,001,LAUNDRY & CLEANING,004,LAUNDRY ACCESSORY,,,1
015,001,LAUNDRY & CLEANING,005,HOUSEHOLD ACC,001,BUCKETS & ACC,1
015,001,LAUNDRY & CLEANING,005,HOUSEHOLD ACC,002,CLEANING PRODUCTS,1
015,001,LAUNDRY & CLEANING,005,HOUSEHOLD ACC,003,CLICK SYSTEM,1
015,001,LAUNDRY & CLEANING,005,HOUSEHOLD ACC,,,1
015,003,STORAGE,002,BEDROOM STORAGE,001,GARMENT RACKS,1
015,003,STORAGE,002,BEDROOM STORAGE,002,SHOE,1
015,003,STORAGE,002,BEDROOM STORAGE,003,STORAGE FURNITURE,1
015,003,STORAGE,002,BEDROOM STORAGE,004,ORGANISERS,1
015,003,STORAGE,002,BEDROOM STORAGE,005,HANGERS,1
015,003,STORAGE,002,BEDROOM STORAGE,,,1
015,003,STORAGE,003,CONTAINERS|BASKETS,001,PLASTIC CONTAINERS,1
015,003,STORAGE,003,CONTAINERS|BASKETS,002,X,1
015,003,STORAGE,003,CONTAINERS|BASKETS,003,BASKETS,1
015,003,STORAGE,003,CONTAINERS|BASKETS,,,1
015,,,,,,,0
016,001,TOPS,001,S|SLEEVE & S|LESS,001,KNIT TOPS,1
016,001,TOPS,001,S|SLEEVE & S|LESS,002,WOVEN TOPS,1
016,001,TOPS,001,S|SLEEVE & S|LESS,,,1
016,001,TOPS,002,LONG SLEEVE,001,KNIT TOPS,1
016,001,TOPS,002,LONG SLEEVE,002,WOVEN TOPS,1
016,001,TOPS,002,LONG SLEEVE,,,1
016,002,SEASONAL TOPS,001,SWEATS,001,HOODIES,1
016,002,SEASONAL TOPS,001,SWEATS,002,CREW,1
016,002,SEASONAL TOPS,001,SWEATS,,,1
016,002,SEASONAL TOPS,002,KNITWEAR|JACKETS,001,KNITWEAR,1
016,002,SEASONAL TOPS,002,KNITWEAR|JACKETS,002,JACKETS,1
016,002,SEASONAL TOPS,002,KNITWEAR|JACKETS,,,1
016,003,BOTTOMS,001,JEANS|PANTS,001,JEANS,1
016,003,BOTTOMS,001,JEANS|PANTS,002,PANTS,1
016,003,BOTTOMS,001,JEANS|PANTS,,,1
016,003,BOTTOMS,002,SHORTS|BOARDSHORTS,001,SHORTS,1
016,003,BOTTOMS,002,SHORTS|BOARDSHORTS,002,BOARDSHORTS,1
016,003,BOTTOMS,002,SHORTS|BOARDSHORTS,,,1
016,003,BOTTOMS,003,TRACKPANTS,001,TRACKPANTS,1
016,003,BOTTOMS,003,TRACKPANTS,,,1
016,004,SWIMWEAR,001,SWIMWEAR,001,SWIMWEAR,1
016,004,SWIMWEAR,001,SWIMWEAR,002,RASH VEST,1
016,004,SWIMWEAR,001,SWIMWEAR,,,1
016,,,,,,,0
017,001,XMAS TREES,001,XMAS TREES,001,XMAS TREES,1
017,001,XMAS TREES,001,XMAS TREES,,,1
017,002,XMAS DECORATIONS,001,LIGHTS,001,SOLAR,1
017,002,XMAS DECORATIONS,001,LIGHTS,002,LOW VOLTAGE,1
017,002,XMAS DECORATIONS,001,LIGHTS,003,BATTERY OPERATED,1
017,002,XMAS DECORATIONS,001,LIGHTS,,,1
017,002,XMAS DECORATIONS,002,TRIM,001,TREE DECORATIONS,1
017,002,XMAS DECORATIONS,002,TRIM,002,BOXED BAUBLES,1
017,002,XMAS DECORATIONS,002,TRIM,003,TINSEL & GARLAND,1
017,002,XMAS DECORATIONS,002,TRIM,004,WREATHS,1
017,002,XMAS DECORATIONS,002,TRIM,,,1
017,003,ACCESSORIES,001,ACCESSORIES,001,STOCKINGS,1
017,003,ACCESSORIES,001,ACCESSORIES,002,SACKS & BAGS,1
017,003,ACCESSORIES,001,ACCESSORIES,003,DECORATOR,1
017,003,ACCESSORIES,001,ACCESSORIES,004,TREE SKIRTS,1
017,003,ACCESSORIES,001,ACCESSORIES,005,TABLEWARE,1
017,003,ACCESSORIES,001,ACCESSORIES,,,1
017,004,BON BONS,001,BON BONS,001,BON BONS,1
017,004,BON BONS,001,BON BONS,,,1
017,005,CARDS & WRAP,001,CARDS & WRAP,001,CARDS,1
017,005,CARDS & WRAP,001,CARDS & WRAP,002,WRAPS,1
017,005,CARDS & WRAP,001,CARDS & WRAP,003,BAGS & BOXES,1
017,005,CARDS & WRAP,001,CARDS & WRAP,004,WRAP ACCESSORIES,1
017,005,CARDS & WRAP,001,CARDS & WRAP,,,1
017,,,,,,,0
018,,,,,,,0
019,001,SCHOOLWEAR APPAREL,001,SCHOOLWEAR APPAREL,001,TOPS,1
019,001,SCHOOLWEAR APPAREL,001,SCHOOLWEAR APPAREL,002,BOTTOMS,1
019,001,SCHOOLWEAR APPAREL,001,SCHOOLWEAR APPAREL,003,DRESSES,1
019,001,SCHOOLWEAR APPAREL,001,SCHOOLWEAR APPAREL,,,1
019,,,,,,,0
020,001,MAYBELLINE,001,MAYBELLINE,001,LIPS,1
020,001,MAYBELLINE,001,MAYBELLINE,002,FACE,1
020,001,MAYBELLINE,001,MAYBELLINE,003,EYES,1
020,001,MAYBELLINE,001,MAYBELLINE,004,NAILS,1
020,001,MAYBELLINE,001,MAYBELLINE,,,1
020,002,REVLON,001,SINFUL,001,NAILS,1
020,002,REVLON,001,SINFUL,,,1
020,003,RIMMEL,001,RIMMEL,001,LIPS,1
020,003,RIMMEL,001,RIMMEL,002,FACE,1
020,003,RIMMEL,001,RIMMEL,003,EYES,1
020,003,RIMMEL,001,RIMMEL,004,NAILS,1
020,003,RIMMEL,001,RIMMEL,,,1
020,004,BYS,001,BYS,001,LIPS,1
020,004,BYS,001,BYS,002,FACE,1
020,004,BYS,001,BYS,003,EYES,1
020,004,BYS,001,BYS,004,NAILS,1
020,004,BYS,001,BYS,005,TOOLS,1
020,004,BYS,001,BYS,,,1
020,006,AUSTRALIS,001,AUSTRALIS,001,LIPS,1
020,006,AUSTRALIS,001,AUSTRALIS,002,FACE,1
020,006,AUSTRALIS,001,AUSTRALIS,003,EYES,1
020,006,AUSTRALIS,001,AUSTRALIS,004,NAILS,1
020,006,AUSTRALIS,001,AUSTRALIS,005,KITS,1
020,006,AUSTRALIS,001,AUSTRALIS,,,1
020,012,E.L.F,001,E.L.F,001,LIPS,1
020,012,E.L.F,001,E.L.F,002,FACE,1
020,012,E.L.F,001,E.L.F,003,EYES,1
020,012,E.L.F,001,E.L.F,004,NAILS,1
020,012,E.L.F,001,E.L.F,005,TOOLS,1
020,012,E.L.F,001,E.L.F,,,1
020,013,OXX,001,OXX,001,LIPS,1
020,013,OXX,001,OXX,002,FACE,1
020,013,OXX,001,OXX,003,EYES,1
020,013,OXX,001,OXX,004,NAILS,1
020,013,OXX,001,OXX,,,1
020,014,OXX BLOOM,001,OXX BLOOM,001,LIPS,1
020,014,OXX BLOOM,001,OXX BLOOM,002,FACE,1
020,014,OXX BLOOM,001,OXX BLOOM,003,EYES,1
020,014,OXX BLOOM,001,OXX BLOOM,004,NAILS,1
020,014,OXX BLOOM,001,OXX BLOOM,,,1
020,015,OXX STUDIO,001,OXXSTUDIO,001,LIPS,1
020,015,OXX STUDIO,001,OXXSTUDIO,002,FACE,1
020,015,OXX STUDIO,001,OXXSTUDIO,003,EYES,1
020,015,OXX STUDIO,001,OXXSTUDIO,004,NAILS,1
020,015,OXX STUDIO,001,OXXSTUDIO,,,1
020,016,GIFTS,001,GIFTS,001,COSMETIC GIFTING,1
020,016,GIFTS,001,GIFTS,003,FRAGRANCE,1
020,016,GIFTS,001,GIFTS,,,1
020,017,TOILETRY BAGS,001,TOILETRY BAGS,001,WOMENS COS BAGS,1
020,017,TOILETRY BAGS,001,TOILETRY BAGS,002,MENS TOILETRY BAGS,1
020,017,TOILETRY BAGS,001,TOILETRY BAGS,004,KIDS TOILETRY BAGS,1
